rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,semanticScholarUrl,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
11,1951,STUDIES ON ACUTE DISSEMINATED ENCEPHALOMYELITIS PRODUCED EXPERIMENTALLY IN RHESUS MONKEYS,"E. Kabat, A. Wolf, A. Bezer, J. P. Murray",Journal of Experimental Medicine,1951-06-01,72,0,107.43,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"The white cell count, total protein, gamma globulin, and percentage of gamma globulin in the cerebrospinal fluid of monkeys with acute disseminated encephalomyelitis produced by the injection of brain emulsions with adjuvants have been studied.",high citation signal (72); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1084/jem.93.6.615,2040457da149993fd994a6053993bd814ffd553c,https://doi.org/10.1084/jem.93.6.615,,https://rupress.org/jem/article-pdf/93/6/615/1184709/615.pdf,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"The white cell count, total protein, gamma globulin, and percentage of gamma globulin in the cerebrospinal fluid of monkeys with acute disseminated encephalomyelitis produced by the injection of brain emulsions with adjuvants have been studied. The acute phase of the disease is characterized by a rise in the white cell count, total protein, and gamma globulin in the cerebrospinal fluid. In some instances the percentage of gamma globulin, to the total protein may be normal while in others it is elevated. As the acute process subsides, the total protein declines and animals frequently show an increase in the percentage of gamma globulin to total protein. The relation of the cerebrospinal fluid findings in acute disseminated encephalomyelitis in the rhesus monkey to those in human multiple sclerosis is discussed."
12,1951,Changes in excitability of cerebral cortex following single electric shock applied to cortical surface.,H. T. Chang,Journal of Neurophysiology,1951-03-01,65,0,90.61,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Changes in excitability of cerebral cortex following single electric shock applied to cortical surface. within General Brain Science and Reviews.,high citation signal (65); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1951.14.2.95,8cb538b461c067955ee16c82db9c3dc8ca398335,https://doi.org/10.1152/JN.1951.14.2.95,,,,JournalArticle,unknown,brain; cerebral; cortex; cortical; brain/neural structure in title,
13,1951,The effects of temperature on the spontaneous and induced electrical activity in the cerebral cortex of the golden hamster.,"P. O. Chatfield, C. P. Lyman, D. Purpura",Electroencephalography and Clinical Neurophysiology,1951-05-01,64,1,99.94,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions The effects of temperature on the spontaneous and induced electrical activity in the cerebral cortex of the golden hamster. within EEG, MEG, and Electrophysiology.",high citation signal (64); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(51)90015-6,5fcfc82c21ae5e6cc49ccf784c48451d2c0ebc73,https://doi.org/10.1016/0013-4694(51)90015-6,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title; historical computation/learning bridge,
14,1951,Physiological relationships between hypothalamus and cerebral cortex.,"W. R. Ingram, John R. Knott, M. D. Wheatley, T. Summers",Electroencephalography and Clinical Neurophysiology,1951-02-01,61,0,103.09,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Physiological relationships between hypothalamus and cerebral cortex. within EEG, MEG, and Electrophysiology.",high citation signal (61); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(51)90053-3,6932fc9307b899623aba0406305a4edaf88e5e38,https://doi.org/10.1016/0013-4694(51)90053-3,,,,JournalArticle,unknown,brain; cerebral; cortex; thalamus; hypothalamus; brain/neural structure in title; historical computation/learning bridge,
15,1951,THE SOURCES AND ACTIVITIES OF TWO CHROMATOPHOROTROPIC HORMONES IN CRABS OF THE GENUS SESARMA. II. HISTOLOGY OF INCRETORY ELEMENTS,M. Enami,Unknown venue,1951-12-01,55,1,102.66,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"1. In this part of my contemplated series of papers are reported some results concerning the histological investigation of the incretory elements responsible for the production of the two chromatophorotropic hormones in Sesarma, whose activities and distribution were experimentally dealt with in the preceding study.2.",high citation signal (55); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.2307/1538543,1b9f1ffa146a5a04c17d22b0df07e70c36897c80,https://doi.org/10.2307/1538543,,https://www.biodiversitylibrary.org/partpdf/35787,,paper,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"1. In this part of my contemplated series of papers are reported some results concerning the histological investigation of the incretory elements responsible for the production of the two chromatophorotropic hormones in Sesarma, whose activities and distribution were experimentally dealt with in the preceding study.2. On the basis of the present histological findings, and their comparison with the experimental data, it has been concluded that the sinus gland and the neurilemma are responsible for the secretion of S hormone, whereas N hormone has its origin in a type of neurosecretory cell (γ neurosecretory cell) occurring in abundance in both the brain and the medulla terminalis.3. The secretory activity in all of these hormone sources is alike in that it shows nuclear secretion, but there are differences in the secretory behavior.4. The close relationship between the sinus gland and the neurilemma was substantiated on the basis of their fundamentally similar histological structure and their secretory beh..."
16,1951,"Vasomotor, cellular and functional changes produced in kidney by brain stimulation.","E. Hoff, J. Kell, N. Hastings, D. Sholes, E. H. Gray",Journal of Neurophysiology,1951-07-01,52,0,107.07,"Brain Decoding, Representation Learning, and BCI",brain-structure;decoding;neuromorphic-bci,"Positions Vasomotor, cellular and functional changes produced in kidney by brain stimulation. within Brain Stimulation, Neurotechnology, and BCI.",high citation signal (52); brain-structure signal; brain-to-model interface signal,"Small cohorts, session drift, invasive risk, and nonstationary signals limit generalization.; Offline decoding accuracy may not reflect real-time user burden or long-term deployment reliability.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1152/JN.1951.14.4.317,2527977b1707f5ecd6f01e556d00537aab91440c,https://doi.org/10.1152/JN.1951.14.4.317,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
17,1951,Pulsatile activity of cells from the human brain in tissue culture.,C. Pomerat,Journal of Nervous and Mental Disease,1951-11-01,48,0,103.25,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Pulsatile activity of cells from the human brain in tissue culture. within General Brain Science and Reviews.,high citation signal (48); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1097/00005053-195107000-00030,f9aa8e9082811711ff0059a5a94004d620dab5f8,https://doi.org/10.1097/00005053-195107000-00030,,,,JournalArticle,unknown,brain; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
18,1951,Effects of convulsant and narcotic drugs on acetylcholine synthesis.,"H. Mclennan, K. Elliott",Journal of Pharmacology and Experimental Therapeutics,1951-09-01,48,1,97.25,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"The synthesis of free acetylcholine (ACh) by brain slices under optimal conditions (oxygen, glucose, bicarbonate buffer, 27 mM potassium, 1.3 mM calcium in isotonic solution) is accelerated by very low concentrations and inhibited by higher concentrations of a variety of convulsant and narcotic or anticonvulsant drugs.",high citation signal (48); brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)07643-8,4b00cb0818e5fbbf3ad5a3bbe4db4bac29e2db3f,https://doi.org/10.1016/s0022-3565(25)07643-8,,,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"The synthesis of free acetylcholine (ACh) by brain slices under optimal conditions (oxygen, glucose, bicarbonate buffer, 27 mM potassium, 1.3 mM calcium in isotonic solution) is accelerated by very low concentrations and inhibited by higher concentrations of a variety of convulsant and narcotic or anticonvulsant drugs. When two drugs are present together, each in a concentration which alone causes acceleration, inhibition occurs. The extent of this inhibition is greater than would be obtained with a considerably higher concentration of either drug alone. The drugs will not replace potassium as a stimulant of synthesis. No obvious effect on bound ACh was observed. Similar effects of single and pairs of drugs on ACh synthesis by cell-free brain extracts were obtained though the inhibitory effects of high concentrations were much less marked. The concentrations of narcotics which produce inhibition with slices in vitro correspond to the estimated concentration in vivo during narcosis. The concentrations of water soluble convulsant drugs which cause acceleration in vitro correspond to the estimated concentration when convulsions are produced in vivo. Methionine sulfoximine, the toxic factor of nitrogen trichloride-treated flour, exerts stimulatory and inhibitory effects on ACh synthesis like the other drugs. The substance from 1-methionine is more active than that from dl-methionine."
19,1951,STUDIES ON ISOLATED CELL COMPONENTS,"N. Anderson, K. Wilbur",The Journal of General Physiology,1951-05-20,48,0,101.45,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,"1. The addition of heparin to rat liver, kidney, or brain nuclei has been found to bring about the release of a gel.",high citation signal (48); open-access PDF metadata; brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1085/jgp.34.5.647,3917303cae461e7c693e99e71c27e76c548f83ce,https://doi.org/10.1085/jgp.34.5.647,,https://rupress.org/jgp/article-pdf/34/5/647/1240573/647.pdf,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"1. The addition of heparin to rat liver, kidney, or brain nuclei has been found to bring about the release of a gel. Chemical analysis and histochemical studies on whole homogenates and isolated nuclei demonstrated that the material released by heparin contained desoxyribonucleic acid (DNA) and protein. The action of heparin on nuclei is interpreted as the result of a combination with the basic proteins of the nucleus with a consequent displacement of DNA. 2. The addition of heparin to a finely divided dilute liver homogenate prepared in a phosphate-sucrose solution at pH 7.1 brings about a marked increase in viscosity which reaches a maximum in 6 to 8 minutes at 23° and then declines. 3. The concentration threshold for the viscosity effect was 0.1 mg. per 100 mg. fresh rat liver, with further increases in viscosity at higher heparin concentrations. Over a period of several hours a marked decrease in response to heparin was observed in homogenates stored at 0°. 4. Fractionation of the homogenate demonstrated that the viscosity increase was due to the presence of the nuclei alone, other components showing no effect. Microscopic observation showed that the increase in viscosity was associated with the appearance of a clear gel around nuclei treated with heparin. 5. Heparin brought about the release of DNA from the nuclei of incubated rat liver, kidney, and brain homogenates. In some instances over half the DNA is found in the supernatant after high speed centrifugation (20 minutes, 21,000 x g). 6. No correlation was found between anticoagulant activity of heparin preparations and their effectiveness in causing an increase in the viscosity of liver homogenates. Desulfated heparin produced none of the results described here for heparin."
20,1951,Distribution and metabolism of cocaine in the dog and rabbit.,"L. A. Woods, F. Mcmahon, M. Seevers",Journal of Pharmacology and Experimental Therapeutics,1951-02-01,47,0,104.08,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;neural-signals,1. Intravenous injection of cocaine in the dog is followed by a rapid initial drop in the plasma concentration.,high citation signal (47); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/s0022-3565(25)07674-8,daa3c4ab9660ed063efbed122dabd49f051c2506,https://doi.org/10.1016/s0022-3565(25)07674-8,,,,JournalArticle,unknown,cerebral; cortex; eeg; neural; decoding; explicit brain-structure/AI bridge,"1. Intravenous injection of cocaine in the dog is followed by a rapid initial drop in the plasma concentration. The subsequent gradual decrease in plasma level is probably due to tissue metabolism and to a small extent, urinary excretion. After subcutaneous injection the peak plasma levels are lower but sustained for a much longer period than after intravenous injection. Oral administration (via stomach tube) gives plasma concentrations which are low and of short duration. 2. About 1 to 12 per cent of the administered cocaine is excreted over a 24 hour period in the urine of the dog. Accordingly 88 to 99 per cent of the cocaine is metabolized by this species. 3. After subcutaneous injection of comparable doses the rabbit shows a much lower plasma level of cocaine than the dog. 4. Traces (less than one per cent of injected dose) of cocaine may be found in rabbit urine collected by catheter drainage. However, no cocaine can be found in rabbit urine collected in the cage. 5. Thirty minutes after the intravenous injection of 20 mgm./kgm. of cocaine the concentrations of cocaine in the spleen and kidney were higher than in any other tissue, being about three times that of the liver but only 30 per cent higher than cerebral cortex. Cocaine has a much greater affinity for tissues than for plasma. 6. The convulsive plasma level of cocaine in the intact dog was from 3.3 to 6.9 microgm. per ml. and in the curarized dog prepared for EEG recording was 9.5 to 10 microgm. per ml."
21,1951,Nucleolar changes and development of nissl substance in the cerebral cortex of fetal guinea pigs,"A. La Velle, W. F. Windle",The Journal of comparative neurology,1951-06-01,43,0,93.32,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Nucleolar changes and development of nissl substance in the cerebral cortex of fetal guinea pigs within Clinical Neurology and Neurodegeneration.,high citation signal (43); recognized venue; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1002/cne.900940308,6e59557b33c10d8ab29ce87aff3a7d68673630e7,https://doi.org/10.1002/cne.900940308,,,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
22,1951,Massive cerebral infarction producing ventriculographic changes suggesting a brain tumor.,A. King,Journal of Neurosurgery,1951-09-01,39,0,86.8,"Connectomics, Graph Models, and Brain Networks",brain-structure;connectome,Positions Massive cerebral infarction producing ventriculographic changes suggesting a brain tumor. within Clinical Neurology and Neurodegeneration.,high citation signal (39); brain-structure signal,"Graph results can depend strongly on parcellation, thresholding, acquisition, and preprocessing choices.; Correlation networks are often interpreted more causally than the evidence supports.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.3171/JNS.1951.8.5.0536,05fbdecf135fae2268b360aa18845e7953de7173,https://doi.org/10.3171/JNS.1951.8.5.0536,,,,JournalArticle,unknown,brain; cerebral; brain/neural structure in title; historical computation/learning bridge,
23,1951,The sources and activities of two chromatophorotropic hormones in crabs of the genus Sesarma. I. Experimental analyses.,M. Enami,The Biological Bulletin,1951-02-01,38,1,96.14,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,"1. Chromatophorotropic hormones in three species of Sesarma, viz., S.",high citation signal (38); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.2307/1538538,296a6d3f906513714b0fed754f6d1ff3ccb07842,https://doi.org/10.2307/1538538,,https://www.biodiversitylibrary.org/partpdf/37848,,JournalArticle,unknown,brain; neuromorphic; explicit brain-structure/AI bridge,"1. Chromatophorotropic hormones in three species of Sesarma, viz., S. intermedia, S. haematocheir and S. dehaani, are differentiated into two broad categories of S and N hormones.2. 5 hormone is responsible for pigment concentration in the red and the vermilion chromatophores of juvenile forms of S. haematocheir, and also for pigment concentration in the red and the yellow cells of Paratya compressa, while N hormone is responsible for pigment concentration in the black chromatophores and pigment dispersion in the white ones of S. haematocheir, juv., and also for pigment concentration in the white cells of Paratya.3. S hormone is distributed not only in the sinus gland but in all the principal nervous organs in both the adults and the juvenile forms of Sesarma. Occurrence of S hormone in the nervous tissues is independent of the activity of the sinus gland, suggesting the presence of a certain endocrine organization in the nervous system of the crabs.4. N hormone is restricted to the brain and the Medulla ..."
24,1951,Cortical and subcortical components in the recruiting responses.,"A. Arduini, C. Terzuolo",Electroencephalography and Clinical Neurophysiology,1951-05-01,37,1,82.28,"Electrophysiology, Neural Signals, and AI Decoding",brain-structure;connectome;neural-signals;clinical-neuroai,"Positions Cortical and subcortical components in the recruiting responses. within EEG, MEG, and Electrophysiology.",high citation signal (37); brain-structure signal,"Signal artifacts, montage choices, source localization, and session drift can dominate apparent model performance.; Temporal precision does not automatically imply anatomical specificity.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1016/0013-4694(51)90010-7,e2eb2c3778ae52db8f632a960e83cef4f82d5c4e,https://doi.org/10.1016/0013-4694(51)90010-7,,,,JournalArticle,unknown,brain; cortical; historical computation/learning bridge,
25,1951,Electrical stimulation in vitro of the metabolism of glucose by mammalian cerebral cortex.,"H. Mcilwain, G. Anguiano, J. D. Cheshire",Biochemical Journal,1951-11-01,37,1,81.68,General Brain-AI Structure Reviews and Methods,brain-structure,"Positions Electrical stimulation in vitro of the metabolism of glucose by mammalian cerebral cortex. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (37); open-access PDF metadata; brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1042/BJ0500012,7098d6f41b88d6e294a180d585c5c2f612f83d91,https://doi.org/10.1042/BJ0500012,,https://europepmc.org/articles/pmc1197599?pdf=render,,JournalArticle,unknown,brain; cerebral; cortex; brain/neural structure in title,
26,1951,Isolated nuclei from cells of the cerebral cortex; preparation and enzyme content.,"D. Richter, R. Hullin",Biochemical Journal,1951-04-01,34,0,102.2,"Cellular, Synaptic, and Neuromorphic Foundations",brain-structure,Positions Isolated nuclei from cells of the cerebral cortex; preparation and enzyme content. within General Brain Science and Reviews.,high citation signal (34); open-access PDF metadata; brain-structure signal,"Cellular mechanisms rarely scale directly into whole-brain behavior or modern AI architectures.; Animal and ex vivo findings require careful translation to human cognition and deployed systems.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1042/BJ0480406,a2ba3d4d46df3cb32d0e2d4359b6468189ef315d,https://doi.org/10.1042/BJ0480406,,https://europepmc.org/articles/pmc1275341?pdf=render,,JournalArticle,unknown,cerebral; cortex; neuromorphic; brain/neural structure in title; explicit brain-structure/AI bridge,
27,1951,Essay on the cerebral cortex.,H. W. Nissen,Unknown venue,1951,31,2,75.58,General Brain-AI Structure Reviews and Methods,brain-structure,Positions Essay on the cerebral cortex. within General Brain Science and Reviews.,high citation signal (31); brain-structure signal,"Reviews and methods can dominate citations while obscuring smaller empirical advances.; Bridge terminology can be ambiguous, especially around neural networks, intelligence, and biological plausibility.; Imaging conclusions can depend on acquisition, preprocessing, and model specification.",10.1037/H0053364,8a2e18d6152ea1569b37bc3ce693d54fa573a3c1,https://doi.org/10.1037/H0053364,,,,paper,unknown,brain; cerebral; cortex; brain/neural structure in title,
